trans_date,trans_amount
2020-02-24 18:08:22.091993+00:00,75
2020-02-24 15:42:12.341980+00:00,446
2020-02-24 08:01:36.161740+00:00,41
2020-02-24 02:46:48.242989+00:00,160
2020-02-24 02:38:14.416650+00:00,410
2020-02-24 00:12:01.103106+00:00,30
2020-02-24 00:00:52.139316+00:00,409.2
2020-02-23 23:55:17.880528+00:00,145
2020-02-23 23:34:24.144562+00:00,67.26
2020-02-23 23:20:24.988636+00:00,1528
2020-02-23 23:14:29.080066+00:00,410.14
2020-02-23 22:13:24.911851+00:00,187
2020-02-23 21:50:46.809810+00:00,26
2020-02-23 21:33:04.801848+00:00,174
2020-02-23 21:10:27.023022+00:00,517.4
2020-02-23 20:01:02.716055+00:00,70.5
2020-02-23 03:45:21.547463+00:00,160
2020-02-23 02:02:44.786636+00:00,30.5
2020-02-23 01:36:58.537106+00:00,51.9
2020-02-23 01:14:37.135411+00:00,165
2020-02-23 01:02:11.437714+00:00,340
2020-02-23 00:54:26.090959+00:00,66
2020-02-23 00:43:37.019246+00:00,68.9
2020-02-23 00:41:47.422950+00:00,178
2020-02-22 23:47:50.606086+00:00,349
2020-02-22 23:33:58.247011+00:00,234
2020-02-22 23:27:19.208489+00:00,617.55
2020-02-22 23:24:44.962661+00:00,610.5
2020-02-22 22:23:35.708723+00:00,1000
2020-02-22 22:22:17.775464+00:00,22.01
2020-02-22 22:06:14.001804+00:00,199
2020-02-22 21:44:06.478164+00:00,525
2020-02-22 21:03:03.040012+00:00,294
2020-02-22 12:49:37.187804+00:00,99.5
2020-02-22 03:57:28.158834+00:00,165
2020-02-22 02:08:47.917006+00:00,119.97
2020-02-22 02:05:05.453329+00:00,449
2020-02-21 20:38:21.756960+00:00,20
2020-02-21 20:36:38.622299+00:00,44
2020-02-21 20:12:34.679341+00:00,514
2020-02-21 19:42:13.954891+00:00,94
2020-02-21 14:14:24.283001+00:00,88.67
2020-02-21 05:18:43.319568+00:00,700
2020-02-21 04:22:08.339884+00:00,396
2020-02-21 03:16:28.874277+00:00,500
2020-02-21 03:14:28.477002+00:00,201.3
2020-02-21 02:42:48.597667+00:00,217
2020-02-21 02:36:44.767222+00:00,162.5
2020-02-21 02:32:56.188839+00:00,78
2020-02-21 02:23:03.783036+00:00,69
2020-02-20 23:07:02.541874+00:00,259.99
2020-02-20 21:43:04.459929+00:00,20
2020-02-20 21:27:47.170829+00:00,5
2020-02-20 21:10:03.023103+00:00,10
2020-02-20 21:06:57.728842+00:00,10
2020-02-20 21:06:27.592501+00:00,1
2020-02-20 21:06:15.548597+00:00,511.75
2020-02-20 21:00:36.696675+00:00,78
2020-02-20 18:39:56.421006+00:00,470.31
2020-02-20 18:39:21.597301+00:00,1
2020-02-20 06:02:59.032872+00:00,1230.9
2020-02-20 01:56:55.956293+00:00,75
2020-02-20 01:43:18.023738+00:00,199
2020-02-20 01:34:34.782748+00:00,77.8
2020-02-19 22:22:10.122438+00:00,208
2020-02-19 21:57:38.651993+00:00,448
2020-02-19 21:08:22.783133+00:00,445.05
2020-02-19 18:44:02.437509+00:00,12
2020-02-18 14:24:25.528715+00:00,15
2020-02-18 01:22:02.412752+00:00,9
2020-02-17 03:50:33.094207+00:00,12.9
2020-02-17 00:54:48.174316+00:00,12
2020-02-17 00:19:21.264284+00:00,10
2020-02-16 23:17:12.188770+00:00,32.3
2020-02-16 20:55:27.754256+00:00,10.5
2020-02-16 20:54:13.577356+00:00,11
2020-02-16 20:36:56.723747+00:00,125.52
2020-02-16 20:32:01.747845+00:00,12.76
2020-02-16 20:22:10.995625+00:00,12.76
2020-02-16 19:13:18.147077+00:00,64.89
2020-02-16 03:42:36.875393+00:00,21.76
2020-02-16 03:41:40.307784+00:00,124.01
2020-02-16 00:05:06.787175+00:00,13
2020-02-15 23:18:53.597154+00:00,131.32
2020-02-15 23:17:32.450972+00:00,11.6
2020-02-14 04:09:22.023425+00:00,349.8
